nama_dosen,bidang,article_id,judul,authors,link_artikel,nama_jurnal,tahun,citation
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,KlAtU1dfN6UC,Pelatihan dan Pendampingan Pengelolaan Website Sekolah Sebagai Media Informasi Publik Sekolah Dasar Hj. Isriati Baiturrahman 1 Semarang,"B Badieah, M Khosyi’in, JP Hapsari",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:KlAtU1dfN6UC,"Jurnal Pengabdian kepada Masyarakat Nusantara 4 (1), 1-8, 2023",2023,3
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,0EnyYjriUFMC,ESC Fullbridge 3 Fasa Motor BLDC Berdaya Besar Menggunakan Kontroler Arduino,"BP Jati, JP Hapsari",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:0EnyYjriUFMC,"CYCLOTRON 5 (2), 2022",2022,3
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,eQOLeE2rZwMC,Optimasi Kualitas Jaringan WLAN Berdasarkan Coverage Area dan Jumlah Pengguna di Fakultas Teknologi Industri UNISSULA,"DK Jatmiko, BP Jati, JP Hapsari",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:eQOLeE2rZwMC,"Elektrika 13 (1), 7-12, 2021",2021,3
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,u-x6o8ySG0sC,Aplikasi Mobile Untuk Pencegahan Pencurian Kendaraan Menggunakan Protokol IEEE 802.11,"M Ismail, JP Hapsari, SAD Prasetyowati",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:u-x6o8ySG0sC,"Setrum: Sistem Kendali-Tenaga-Elektronika-Telekomunikasi-Komputer 7 (1), 117-126, 2018",2018,3
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,ULOm3_A8WrAC,Real Time System Handling Using Multi Fixed Weight Artificial Neural Network,"EN Budisusila, AD Prasetyowati, B Arifin, BY Suprapto, M Khosyi’in, ...",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:ULOm3_A8WrAC,"2023 10th International Conference on Electrical Engineering, Computer …, 2023",2023,2
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,ufrVoPGSRksC,Analisis Pemodelan Arus Transien Saat Switchcing Kapasitor Bank Pada Rumah Sakit Islam Sultan Agung Semarang,"F Ardiyanto, D Nugroho, P Hapsari",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:ufrVoPGSRksC,"Transmisi: Jurnal Ilmiah Teknik Elektro 22 (4), 135-141, 2020",2020,2
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,Tyk-4Ss8FVUC,IMPLEMENTASI LOGIKA FUZZY PADA RANCANG BANGUN SISTEM PEMBUANGAN GAS RUANG PRODUKSI ELEKTRONIKA,"F Satriyatmokoâ, EN Budisusila, JP Hapsari",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:Tyk-4Ss8FVUC,"Prosiding Konstelasi Ilmiah Mahasiswa Unissula (KIMU) Klaster Engineering, 2019",2019,2
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,2osOgNQ5qMEC,Implementasi Sistem Komunikasi Single-input Single-output Pada Lingkungan Indoor Dan Outdoor Menggunakan Teknik Modulasi Psk Berbasis Warp,JP Hapsari,https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:2osOgNQ5qMEC,"Media Elektrika 9 (1), 2016",2016,2
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,9ZlFYXVOiuMC,Sistem Pengendalian Parameter Ruangan Otomatis Berbasis Internet of Things dengan Sensor BH1750,"RT Yofanda, EN Budisusila, JP Hapsari",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:9ZlFYXVOiuMC,"Medika Teknika: Jurnal Teknik Elektromedik Indonesia 6 (2), 113-128, 2025",2025,1
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,Wp0gIr-vW9MC,IoT-based gas sensors for monitoring alcohol levels design and build,"M Ismail, JP Hapsari, EN Budisusila, D Nugroho",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:Wp0gIr-vW9MC,"AIP Conference Proceedings 3250 (1), 050003, 2025",2025,1
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,aqlVkmm33-oC,Sistem Monitoring Ketinggian dan Kualitas Air Tandon Berbasis Internet of Things (IoT),"JP Hapsari, M Ismail, MA Ihsan",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:aqlVkmm33-oC,"Jurnal Teknik Elektro dan Komputasi (ELKOM) 6 (2), 144-153, 2024",2024,1
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,4TOpqqG69KYC,Transfer Teknologi Optimalisasi Penggunaan Set Top Box (STB) Televisi Digital Bagi Masyarakat Kelurahan Gebangsari Kecamatan Genuk Kota Semarang,"EN Budisusila, M Ismail, JP Hapsari",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:4TOpqqG69KYC,"Journal of Appropriate Technology for Community Services 5 (2), 181-188, 2024",2024,1
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,Zph67rFs4hoC,Audit Energi Listrik Gedung Bottom 1 Pt Parkland World Indonesia Jepara,"MA Muchlis, D Nugroho, JP Hapsari",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:Zph67rFs4hoC,"MEDIA ELEKTRIKA 16 (1), 14-31, 2023",2023,1
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,YOwf2qJgpHMC,Prototype Sistem Monitoring Asap Rokok Pada Ruangan Berbasis IoT Dan Wemos D1 R1 ESP 8266,LN Hakim,https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:YOwf2qJgpHMC,"UNIVERSITAS ISLAM SULTAN AGUNG, 2023",2023,1
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,hqOjcs7Dif8C,Optimalisasi Jaringan 4g Pada Frekuensi 1800mhz Dengan Metode Re-Azimuth Dan Tilting Menggunakan Software Simulasi Atoll (Study Kasus: Kota Pemalang),"A Rahmi, JP Hapsari, BP Jati",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:hqOjcs7Dif8C,"Media Elektrika 15 (1), 1-11, 2022",2022,1
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,roLk4NBRz8UC,Design of Monitoring Lighting Counter Based on Android Application (Case Study at Tower BTS Indosat Ooredoo Site Utara Jepara 14JPA010),"DR Ardiyanto, JP Hapsari, EN Budisusila",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:roLk4NBRz8UC,"JAST 2 (01), 2022",2022,1
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,WF5omc3nYNoC,Kendali Sistem Pengabutan Berbasis Sprinkler Dengan Mikrokontroler Atmega-8,"B Arifin, JP Hapsari",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:WF5omc3nYNoC,"Media Elektrika 14 (1), 32, 2021",2021,1
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,W7OEmFMy1HYC,Co-channel Interference Monitoring based on Cognitive Radio Node Station,"A Marwanto, MU Nuha, JP Hapsary, D Triswahyudi",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:W7OEmFMy1HYC,"2018 5th International Conference on Electrical Engineering, Computer …, 2018",2018,1
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,9yKSN-GCB0IC,The Performance Of SISO In Wireless Open-Access Research Platform (WARP) Using QAM Modulation,"JP Hapsari, I Anisah",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:9yKSN-GCB0IC,"IOP Conference Series: Materials Science and Engineering 190 (1), 012046, 2017",2017,1
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,IWHjjKOFINEC,TRANSFORMASI PERTANIAN BERKELANJUTAN MELALUI SMART HYDROPONIC FARMING DAN GREEN ENERGY DI DESA KEDUNGCINO KABUPATEN JEPARA,"R Ernawati, JPH Hapsari, S Safrizal, M Sagaf, M Irfan, C Setiawan, ...",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:IWHjjKOFINEC,"BHAKTI NAGORI (Jurnal Pengabdian kepada Masyarakat) 5 (2), 95-1003, 2025",2025,
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,7PzlFSSx8tAC,URGENSI PERLINDUNGAN RAHASIA DATA PRIBADI DI ERA DIGITAL DI DESA WONOAGUNG,"I Musofiana, MY Madrah, JP Hapsari, DS Wicaksono",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:7PzlFSSx8tAC,"Panrita Abdi-Jurnal Pengabdian pada Masyarakat 9 (4), 909-917, 2025",2025,
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,ZeXyd9-uunAC,Integration of Smart Rainwater Harvesting and Islamic Ecological Ethics: IoT-Based Community Empowerment in a Coastal Area of Demak,"JP Hapsari, M Karmilah, MY Madrah, C Setiawan, Z Naufal, AL Fitriyah, ...",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:ZeXyd9-uunAC,"Dimas: Jurnal Pemikiran Agama untuk Pemberdayaan 25 (2), 145-165, 2025",2025,
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,dhFuZR0502QC,Perancangan dan Implementasi Sistem Pakan Ikan Otomatis (SMARTPAKAN) Budidaya Ikan Bandeng Berbasis IoT dengan Aplikasi Blynk,"RS Amelia, MIS Rohman, H Habibi, JP Hapsari",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:dhFuZR0502QC,"Jurnal Profesi Insinyur Universitas Lampung 6 (1S1), 2025",2025,
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,mVmsd5A6BfQC,Analisa Efektivitas Pemasangan Multirod-Grounding pada SUTET 500kV Mandirancan-Pemalang Line 3&4 dengan Metode Paired Sample T-Test,"RM Ghani, JP Hapsari",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:mVmsd5A6BfQC,"Electrician: Jurnal Rekayasa dan Teknologi Elektro 19 (2), 138-148, 2025",2025,
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,L8Ckcad2t8MC,Artificial neural network based color identification and detection to help color blind people,"EN Budisusila, JP Hapsari, M Ismail",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:L8Ckcad2t8MC,"Technology and Disability, 10554181251398996, 2024",2024,
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,qxL8FJ1GzNcC,Prototype Sistem Monitoring Asap Rokok Pada Ruangan Berbasis IoT Dan Wemos D1 R1 ESP 8266,"MI Lukman Nur Hakim, Jenny Putri Hapsari",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:qxL8FJ1GzNcC,"Elektrika 15 (2), 77-85, 2023",2023,
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,UebtZRa9Y70C,Peningkatan Literasi Digital Masyarakat Desa Manggihan Kecamatan Getasan Kabupaten Semarang melalui Pengenalan Jam Digital Masjid,"EN Budisusila, JP Hapsari, AA Nugroho",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:UebtZRa9Y70C,"Indonesian Journal of Community Services 4 (1), 57-65, 2022",2022,
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,3fE2CSJIrl8C,Pengujian Penggunaan Teknologi UHF RFID untuk Pendataan Barang dalam Kotak pada Kendaraan Bergerak,A MAULABIKA,https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:3fE2CSJIrl8C,"Universitas Islam Sultan Agung, 2022",2022,
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,zYLM7Y9cAGgC,KONTROL POSISI PADA SISTEM PELAYANGAN MAGNETIK MENGGUNAKAN KONTROL PID,"T Taqiyyuddin, A Suprajitno, JP Hapsari",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:zYLM7Y9cAGgC,"Prosiding Konstelasi Ilmiah Mahasiswa Unissula (KIMU) Klaster Engineering, 2019",2019,
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,QIV2ME_5wuYC,Pelatihan Teknik Elektro dan Ecommerce dalam Pengembangan Pemasaran Digital Jasa Perbaikan AC bagi Masyarakat Gebangsari Semarang,"M Ismail, JP Hapsari",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:QIV2ME_5wuYC,"Indonesian Journal of Community Services 7 (1), 134-141, 0",,
"Jenny Putri Hapsari, ST, MT",Teknik Elektro,IjCSPb-OGe4C,ANALISA KINERJA WLAN 802.11 b/g/n PADA JARINGAN KOMPUTER DI FTI BERDASARKAN QUALITY OF SERVICES DENGAN MENGGUNAKAN APLIKASI WIRESHARK,"BP Jati, JP Hapsari",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=wDqwEl0AAAAJ&pagesize=100&citation_for_view=wDqwEl0AAAAJ:IjCSPb-OGe4C,"Prosiding Konstelasi Ilmiah Mahasiswa Unissula (KIMU) Klaster Engineering, 0",,
"Munaf Ismail, ST, MT",Teknik Elektro,d1gkVwhDpl0C,RANCANG BANGUN PENGUKUR RSSI (RECEIVE SIGNAL STRENGTH INDICATOR) BERBASIS APLIKASI ANDROID MENGGUNAKAN APP INVENTOR,M Ismail,https://scholar.google.com/citations?view_op=view_citation&hl=id&user=BNKRU4oAAAAJ&pagesize=100&citation_for_view=BNKRU4oAAAAJ:d1gkVwhDpl0C,"SEMINAR NASIONAL SAINS DAN TEKNOLOGI 9 1 (1), G5. 25-30, 2018",2018,61
"Munaf Ismail, ST, MT",Teknik Elektro,UebtZRa9Y70C,Deteksi Kadar Alkohol Menggunakan Sensor MQ3 Berbasis Website,"M Ismail, A Marwanto, M Haddin",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=BNKRU4oAAAAJ&pagesize=100&citation_for_view=BNKRU4oAAAAJ:UebtZRa9Y70C,"Teknik Elektro, Universitas Islam Sultan Agung Semarang, 2021",2021,14
"Munaf Ismail, ST, MT",Teknik Elektro,8k81kl-MbHgC,Dataset feasibility analysis method based on enhanced adaptive LMS method with Min-max normalization and fuzzy intuitive sets,"SAD Prasetyowati, M Ismail, EN Budisusila, DRIM Setiadi, MH Purnomo",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=BNKRU4oAAAAJ&pagesize=100&citation_for_view=BNKRU4oAAAAJ:8k81kl-MbHgC,"International Journal on Electrical Engineering and Informatics 14 (1), 55-75, 2022",2022,13
"Munaf Ismail, ST, MT",Teknik Elektro,zYLM7Y9cAGgC,Fuzzy logic applications for data acquisition systems of practical measurement,"M Haddin, A Marwanto, A Suprajitno, M Ismail",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=BNKRU4oAAAAJ&pagesize=100&citation_for_view=BNKRU4oAAAAJ:zYLM7Y9cAGgC,"International Journal of Electrical and Computer Engineering 10 (4), 3441, 2020",2020,8
"Munaf Ismail, ST, MT",Teknik Elektro,qxL8FJ1GzNcC,Penerapan Teknologi Smart Greenhouse Berbasis Photovoltaic dan IoT pada Budidaya Sayuran Hidroponik di Desa Pekalongan Jepara,"A Riansyah, M Sagaf, M Ismail",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=BNKRU4oAAAAJ&pagesize=100&citation_for_view=BNKRU4oAAAAJ:qxL8FJ1GzNcC,"Abdimas Universal 5 (2), 284-288, 2023",2023,7
"Munaf Ismail, ST, MT",Teknik Elektro,LkGwnXOMwfcC,PKM Aplikasi Android Deteksi Pencurian Kendaraan untuk Tingkatkan Keamanan dan Kenyamanan Karangtaruna Gajahmada Gebangsari Semarang,"M Ismail, SAD Prasetyowati, A Sulchan",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=BNKRU4oAAAAJ&pagesize=100&citation_for_view=BNKRU4oAAAAJ:LkGwnXOMwfcC,"E-Dimas: Jurnal Pengabdian kepada Masyarakat 11 (3), 394-399, 2020",2020,7
"Munaf Ismail, ST, MT",Teknik Elektro,qjMakFHDy7sC,Desain dan Implementasi Akuisisi Data Suhu Murid Sekolah Berbasis Arduino Untuk Monitoring Kesehatan Komunal,"M Ismail, AD Prasetyowati, JP Hapsari",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=BNKRU4oAAAAJ&pagesize=100&citation_for_view=BNKRU4oAAAAJ:qjMakFHDy7sC,"Jurnal Nasional Teknik Elektro, 58–64-58–64, 2019",2019,7
"Munaf Ismail, ST, MT",Teknik Elektro,u5HHmVD_uO8C,Implementasi Logika Fuzzy Untuk Akuisi Data Berbasis Web Server,"M Ismail, M Haddin, A Suprajitno",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=BNKRU4oAAAAJ&pagesize=100&citation_for_view=BNKRU4oAAAAJ:u5HHmVD_uO8C,"Prosiding SNATIF, 221-228, 2015",2015,7
"Munaf Ismail, ST, MT",Teknik Elektro,ULOm3_A8WrAC,Edukasi Sadar Bencana melalui Media Papan Informasi Elektronik di Kelurahan Gebangsari Genuk Semarang,"M Ismail, EN Budisusila, M Haddin",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=BNKRU4oAAAAJ&pagesize=100&citation_for_view=BNKRU4oAAAAJ:ULOm3_A8WrAC,"Indonesian Journal of Community Services 5 (1), 87-94, 2023",2023,6
"Munaf Ismail, ST, MT",Teknik Elektro,5nxA0vEk-isC,Classification of alcohol type using gas sensor and k-nearest neighbor,"M Ismail, SAD Prasetyowati",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=BNKRU4oAAAAJ&pagesize=100&citation_for_view=BNKRU4oAAAAJ:5nxA0vEk-isC,"Jurnal Nasional Teknik Elektro, 59-64, 2022",2022,6
"Munaf Ismail, ST, MT",Teknik Elektro,IjCSPb-OGe4C,Data acquisition in determining lab work assesment ranking using Fuzzy Analytic Hierarchy Process (FAHP),"M Haddin, A Marwanto, M Ismail, A Riansyah, FA Cholid",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=BNKRU4oAAAAJ&pagesize=100&citation_for_view=BNKRU4oAAAAJ:IjCSPb-OGe4C,"2019 International Seminar on Application for Technology of Information and …, 2019",2019,6
"Munaf Ismail, ST, MT",Teknik Elektro,IWHjjKOFINEC,Perancangan Sistem Informasi Karang Taruna berbasis Mobile: Studi Kasus Karang Taruna Forum Muda-Mudi As-Syahur,MAA Maula,https://scholar.google.com/citations?view_op=view_citation&hl=id&user=BNKRU4oAAAAJ&pagesize=100&citation_for_view=BNKRU4oAAAAJ:IWHjjKOFINEC,"Program Studi Teknik Informatika FTI-UKSW, 2019",2019,6
"Munaf Ismail, ST, MT",Teknik Elektro,4DMP91E08xMC,Pemberdayaan Kelompok Tani Green House Desa Manggihan Getasan melalui Penerapan Smart Farming Menggunakan Energi Terbarukan,"M Ismail, B Arifin, AA Nugroho, BP Jati, JP Hapsari",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=BNKRU4oAAAAJ&pagesize=100&citation_for_view=BNKRU4oAAAAJ:4DMP91E08xMC,"Indonesian Journal of Community Services 6 (1), 8-15, 2024",2024,5
"Munaf Ismail, ST, MT",Teknik Elektro,0EnyYjriUFMC,Embedded Alcohol Sensing Design And Analysis For Air Samples,"M Ismail, A Marwanto, JP Hapsari, M Haddin",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=BNKRU4oAAAAJ&pagesize=100&citation_for_view=BNKRU4oAAAAJ:0EnyYjriUFMC,"2021 8th International Conference on Electrical Engineering, Computer …, 2021",2021,5
"Munaf Ismail, ST, MT",Teknik Elektro,Se3iqnhoufwC,Hybrid FLC-LMS Algorithm for Predicting Sediment Volume in the River.,"SA Dwi Prasetyowati, B Arifin, J Ardalli, M Ismail, IM Ibnu Subroto, ...",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=BNKRU4oAAAAJ&pagesize=100&citation_for_view=BNKRU4oAAAAJ:Se3iqnhoufwC,"International Journal of Intelligent Engineering & Systems 14 (2), 2021",2021,5
"Munaf Ismail, ST, MT",Teknik Elektro,ufrVoPGSRksC,Effect of temperature and residence time on the characteristics of torrefied food,"RNUA Rahman, RA Rasid, M Ismail",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=BNKRU4oAAAAJ&pagesize=100&citation_for_view=BNKRU4oAAAAJ:ufrVoPGSRksC,"IOP Conference Series: Materials Science and Engineering 702 (1), 012002, 2019",2019,5
"Munaf Ismail, ST, MT",Teknik Elektro,mB3voiENLucC,"SISTEM PENDETEKSI KUALITAS AIR BERBASIS IOT PADA BUDIDAYA TAMBAK DI DESA KARANGREJO, KABUPATEN DEMAK","H Muyasaroh, IR Islamy, ASR Fakhry, M Ismail",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=BNKRU4oAAAAJ&pagesize=100&citation_for_view=BNKRU4oAAAAJ:mB3voiENLucC,"Jurnal Informatika dan Teknik Elektro Terapan (JITET) 13 (01), 2025",2025,4
"Munaf Ismail, ST, MT",Teknik Elektro,3fE2CSJIrl8C,Design and Build a Water Pump Protection Tool Using IOT (Internet Of Things) Based Water Flow Sensor,"M Faishol, M Ismail, JP Hapsari",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=BNKRU4oAAAAJ&pagesize=100&citation_for_view=BNKRU4oAAAAJ:3fE2CSJIrl8C,"Journal of Applied Science and Technology 2 (02), 16-27, 2022",2022,4
"Munaf Ismail, ST, MT",Teknik Elektro,Y0pCki6q_DkC,Link Budget Analisis Fiber To The Home Pada Wilayah Resisdensial Untuk Perancangan Yang Efektif Dan Efisien Di Puri Anjasmoro Kecamatan Semarang Barat Menggunakan Teknologi Gpon,"F Ilhamirosa, JP Hapsari, M Ismail",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=BNKRU4oAAAAJ&pagesize=100&citation_for_view=BNKRU4oAAAAJ:Y0pCki6q_DkC,"Prosiding Konstelasi Ilmiah Mahasiswa Unissula (KIMU) Klaster Engineering, 2019",2019,4
"Munaf Ismail, ST, MT",Teknik Elektro,MXK_kJrjxJIC,Implementation of Least Mean Square Adaptive Algorithm on Covid-19 Prediction,"SAD Prasetyowati, M Ismail, B Badieah",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=BNKRU4oAAAAJ&pagesize=100&citation_for_view=BNKRU4oAAAAJ:MXK_kJrjxJIC,"JUITA: Jurnal Informatika 10 (1), 139-146, 2022",2022,3
"Munaf Ismail, ST, MT",Teknik Elektro,u-x6o8ySG0sC,Aplikasi Mobile Untuk Pencegahan Pencurian Kendaraan Menggunakan Protokol IEEE 802.11,"M Ismail, JP Hapsari, SAD Prasetyowati",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=BNKRU4oAAAAJ&pagesize=100&citation_for_view=BNKRU4oAAAAJ:u-x6o8ySG0sC,"Setrum: Sistem Kendali-Tenaga-Elektronika-Telekomunikasi-Komputer 7 (1), 117-126, 2018",2018,3
"Munaf Ismail, ST, MT",Teknik Elektro,M3ejUd6NZC8C,Real Time System Handling Using Multi Fixed Weight Artificial Neural Network,"EN Budisusila, AD Prasetyowati, B Arifin, BY Suprapto, M Khosyi’in, ...",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=BNKRU4oAAAAJ&pagesize=100&citation_for_view=BNKRU4oAAAAJ:M3ejUd6NZC8C,"2023 10th International Conference on Electrical Engineering, Computer …, 2023",2023,2
"Munaf Ismail, ST, MT",Teknik Elektro,Zph67rFs4hoC,Pengukuran Kecepatan Menggunakan Sensor GNSS,MY Artato,https://scholar.google.com/citations?view_op=view_citation&hl=id&user=BNKRU4oAAAAJ&pagesize=100&citation_for_view=BNKRU4oAAAAJ:Zph67rFs4hoC,"Universitas Islam Sultan Agung, 2023",2023,2
"Munaf Ismail, ST, MT",Teknik Elektro,KlAtU1dfN6UC,Analisa Penerapan Kantor Pintar Berbasis IoT dengan AQARA,"M Pranata, B Arifin, M Ismail",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=BNKRU4oAAAAJ&pagesize=100&citation_for_view=BNKRU4oAAAAJ:KlAtU1dfN6UC,"Jurnal Ilmiah Sultan Agung 1 (1), 56-69, 2022",2022,2
"Munaf Ismail, ST, MT",Teknik Elektro,dhFuZR0502QC,Keberpihakan Media terhadap Difabel,"J Damanik, AKB Purwanti, AA Hendradi, SM Sutarno, VS Wijayati, ...",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=BNKRU4oAAAAJ&pagesize=100&citation_for_view=BNKRU4oAAAAJ:dhFuZR0502QC,"Sasana Inklusi & Gerakan Advokasi Difabel, 2018",2018,2
"Munaf Ismail, ST, MT",Teknik Elektro,ZeXyd9-uunAC,IoT-based gas sensors for monitoring alcohol levels design and build,"M Ismail, JP Hapsari, EN Budisusila, D Nugroho",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=BNKRU4oAAAAJ&pagesize=100&citation_for_view=BNKRU4oAAAAJ:ZeXyd9-uunAC,"AIP Conference Proceedings 3250 (1), 050003, 2025",2025,1
